title,originallink,link,description,pubDate,corp_name,E,S,G,value
"대우조선해양 회사채 투자해 144억 손실본 사학연금…""반성 필요""",http://www.newspim.com/news/view/20210923000690,http://www.newspim.com/news/view/20210923000690,사학연금이 대우조선해양 회사채에 1000억원을 투자해 100억원대의 손실을 낸 것으로 확인됐다. 23일 국회 교육위원회 소속 정찬민 국민의힘 의원(용인갑)이 사학연금으로부터 제출받은 '대우조선해양 사태 관련...,"Thu, 23 Sep 2021 15:11:00 +0900",대우조선해양,0,0,0,0
"[노트북]정찬민 ""사학연금 '1천억' 대우조선해양채 투자…144억 손실""",http://www.joongboo.com/news/articleView.html?idxno=363504403,http://www.joongboo.com/news/articleView.html?idxno=363504403,사학연금이 1천억 원 투자한 대우조선해양 회사채 투자에서 144억6천만 원의 손실을 본 것으로 드러났다. 국회 교육위 소속 정찬민 국민의힘 의원(용인갑)은 23일 사학연금이 제출한 '대우조선해양 사태 관련 손실...,"Thu, 23 Sep 2021 18:44:00 +0900",대우조선해양,0,0,0,0
포스코인터의 승부수 통했다···포스코SPS 구동모터코아 주문 폭주 [서종갑...,https://www.sedaily.com/NewsView/22RKQGAJWF,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003964845,포스코인터내셔널(047050)의 친환경차 승부수가 통했다. 국내는 물론 해외에서도 주문이 쏟아지고 있다. 포스코인터내셔널의 100% 자회사인 포스코SPS는 올 추석 연휴도 잊고 공장을 가동하느라 분주하게 돌아갔다....,"Thu, 23 Sep 2021 06:31:00 +0900",포스코인터내셔널,1,0,0,0
[K-수소동맹]⑤포스코가 앞장 선 이유,http://news.bizwatch.co.kr/article/industry/2021/09/17/0029,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=648&aid=0000003858,"포스코인터내셔널의 해외 수소 프로젝트, 포스코에너지의 수소 전용터미널 구축, 포스코건설의 수소 도시 개발 등 주요 계열사들이 대거 참여한다. 핵심은 포스코의 수소환원제철 사업. 이는 석탄에서 발생하는...","Fri, 24 Sep 2021 07:40:00 +0900",포스코인터내셔널,1,0,0,1
포스코인터내셔널 주가 7%↑…상승 이유는?,http://www.ajunews.com/view/20210916114502642,http://www.ajunews.com/view/20210916114502642,정세희 기자 ssss308@ajunews.com 포스코인터내셔널 주가가 상승 중이다. 16일 한국거래소에 따르면 포스코인터내셔널은 이날 오전 11시 44분 기준 전 거래일 대비 1900원 (7.97%) 오른 2만5750원에 거래 중이다....,"Thu, 16 Sep 2021 11:48:00 +0900",포스코인터내셔널,0,0,0,0
현대로템 수소트램 시스템 통합·검증기술 주관,http://www.kado.net/news/articleView.html?idxno=1092363,http://www.kado.net/news/articleView.html?idxno=1092363,정부 실증사업 수소열차분야 도전 강원 액화수소 규제자유특구 참여기업인 현대로템이 정부의 수소전기트램실증사업에서 시스템 통합·검증기술 분야를 주관한다. 23일 산업통상자원부는 2023년까지 총 사업비 424억원...,"Fri, 24 Sep 2021 00:06:00 +0900",현대로템,1,0,0,1
"산업부, 현대로템 울산시와 수소트램 상용화 위한 실증사업 착수",https://www.businesspost.co.kr/BP?command=article_view&num=251401,https://www.businesspost.co.kr/BP?command=article_view&num=251401,산업통상자원부가 현대로템과 울산시 등을 중심으로 한 수소트램 실증사업에 속도를 낸다. 산업통상자원부는 2023년까지 사업비 424억 원을 투자해 수소트램을 상용화하는 '수소전기트램 실증사업'에 착수했다고 23일...,"Thu, 23 Sep 2021 18:08:00 +0900",현대로템,1,0,0,1
민·관 424억원 투자 '수소트램' 상용화 추진…현대로템 주관,https://www.ebn.co.kr/news/view/1501377/?sc=Naver,https://www.ebn.co.kr/news/view/1501377/?sc=Naver,"현대로템이 주관하고, 맥시스(모터)·코아칩스(센서)·푸름케이디(제동)·에스제이스틸(차체)·에이엔엠메카텍(냉각) 등 중소 철도부품업계 5곳도 함께 참여한다. 유럽안전성 평가기관인 티유브이슈드(TUV SUD)...","Thu, 23 Sep 2021 11:00:00 +0900",현대로템,1,0,0,1
"[CEO 보수列傳] 구조조정 단행한 '만도', 정몽원 회장 고통분담 충분했나",http://www.topdaily.kr/news/articleView.html?idxno=118135,http://www.topdaily.kr/news/articleView.html?idxno=118135,그래픽=김성화 기자 톱데일리 김성화 기자 = 업황 부진으로 정리해고를 감행한 만도에서 정몽원 회장이 줄어든 보수를 만회하기 위한 노력을 엿볼 수 있다. 지난해 만도는 업계 난항으로 인해 창사 이례...,"Fri, 24 Sep 2021 11:19:00 +0900",만도,0,1,1,0
"[더벨]한라그룹, 'WCP' 지분투자 넘어 인수까지 넘볼까",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202109161755451040109079,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202109161755451040109079,"최근 자회사인 만도를 물적분할해 자율주행차 부품 제조 법인을 새롭게 설립한 데 이은 미래차 사업... 한편 한라그룹은 최근 자회사인 만도를 물적분할해 자율주행(ADAS)과 무인 순찰 로봇, 무인 전기차 충전 사업...","Thu, 23 Sep 2021 08:16:00 +0900",만도,0,0,1,0
"[IT 증권가] ""만도, 범용 ADAS 제작사 중 가장 높은 수익성""",http://www.epnc.co.kr/news/articleView.html?idxno=214816,http://www.epnc.co.kr/news/articleView.html?idxno=214816,"계열사인 만도에 대해 ""현재 범용 ADAS(첨단 운전자 보조 시스템) 제품군 내에서는 글로벌 주요 경쟁사 대비 가장 높은 수준의 수익성을 유지하고 있다""고 분석했다. 김민선 키움증권 연구원은 ""만도는 최근 주차...","Thu, 16 Sep 2021 17:31:00 +0900",만도,0,0,0,0
이름만 한샘?…엉터리 시공에 하자 보수도 외면했다,https://news.sbs.co.kr/news/endPage.do?news_id=N1006474395&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000922899,"가구업체인 한샘을 믿고 인테리어 했다가 심각한 하자와 책임 회피로 큰 피해를 입었다는 제보가 잇따르고... [A 씨 : 신혼집이에요, 그러니까 사람이 기가 막히죠.] A 씨는 지난 3월 홈쇼핑 광고를 보고 한샘과 인테리어...","Thu, 23 Sep 2021 20:33:00 +0900",한샘,0,1,0,2
"'월 방문자 1000만명 목표'…매각 앞둔 한샘, 온라인 힘준다",http://www.edaily.co.kr/news/newspath.asp?newsid=01367766629183072,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005042701,매각을 코앞에 둔 한샘이 온라인을 통한 비대면 소비 활성화 추세에 맞춰 자사 온라인몰을 강화하고 있다.... 온라인 한샘몰 3D 리얼뷰어(사진=한샘)23일 관련업계에 따르면 한샘은 자사 온라인몰 ‘한샘몰’ 방문자를...,"Thu, 23 Sep 2021 08:01:00 +0900",한샘,0,0,0,0
"롯데쇼핑, 한샘 품고 '리빙사업' 승부수 띄운다",http://www.seoulwire.com/news/articleView.html?idxno=451828,http://www.seoulwire.com/news/articleView.html?idxno=451828,"지난 6월 오픈한 메종 동부산에는 한샘, 일룸 등 50여개 브랜드 등이 입점해 있다. 사진=롯데쇼핑 제공  롯데쇼핑이 국내 1위 가구·인테리어 업체 한샘의 지분 인수에 성공, '리빙' 사업에 힘을 주고 있다. 리빙 전문관...","Thu, 23 Sep 2021 16:56:00 +0900",한샘,0,0,0,0
친환경 기술 속도내는 현대重그룹…“탄소중립 정조준”,https://www.dailian.co.kr/news/view/1035250/?sc=Naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002532299,"24일 업계에 따르면 그룹 조선 계열사 한국조선해양, 현대중공업, 현대미포조선은 관련 기술 기본인증과 선박 시범 제작에 나서는 등 시장 선점을 위한 활발한 움직임을 보이고 있다. 한국조선해양, 수소 선박 핵심기술...","Fri, 24 Sep 2021 06:00:00 +0900",현대미포조선,1,0,0,1
현대중공업그룹 누계수주액 20조 돌파…5배 ‘껑충’,https://www.ksg.co.kr/news/main_newsView.jsp?pNum=131805,https://www.ksg.co.kr/news/main_newsView.jsp?pNum=131805,컨테이너선 가스선 등으로 수주량 증가 현대중공업그룹(현대중공업·현대삼호중공업·현대미포조선)의 올해 1~8월 누계 수주액이 컨테이너선과 가스선 확보에 힘입어 크게 증가했다. 현대중공업그룹은 IR을...,"Fri, 24 Sep 2021 11:14:00 +0900",현대미포조선,0,0,0,0
"조선주 부진 속...현대중공업 · 한국조선해양, '장중 주가 급락'",http://www.choicenews.co.kr/news/articleView.html?idxno=84993,http://www.choicenews.co.kr/news/articleView.html?idxno=84993,"한국조선해양, 현대미포조선 등도 장중 약세를 기록 중이다. 한국거래소에 따르면 이날 오전 9시 27분 기준 현대중공업은 직전거래일 대비 5.83% 하락한 10만5000원에 거래 중이다. 지난 17일 코스피 시장에 상장한...","Thu, 23 Sep 2021 09:54:00 +0900",현대미포조선,0,0,0,0
"구도교 한화생명 GA 대표, 국감 증인으로 채택될까",http://biz.newdaily.co.kr/site/data/html/2021/09/23/2021092300016.html,http://biz.newdaily.co.kr/site/data/html/2021/09/23/2021092300016.html,뉴데일리 전상현 기자 = 국회 정무위원회 내부에서 구도교 한화생명금융서비스 대표의 국정감사 증인 채택을 검토 중인 것으로 알려져 보험업계 관심이 집중되고 있다. 증인 채택 확정시 GA(법인보험대리점)...,"Thu, 23 Sep 2021 10:02:00 +0900",한화생명,0,0,1,0
"한화생명, 은퇴 시니어 인생2막 설계 지원",http://www.newsis.com/view/?id=NISX20210917_0001587770&cID=15001&pID=15000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010727099,한화생명이 은퇴 시니어들의 '인생 2막' 도전을 지원한다. 한화생명은 '신나는 조합'과 함께 서울 서대문구에 위치한 신나는 조합 서로배움터에서 '2021 시니어 사회적경제 창업경진대회'를 전날 개최했다고 17일 밝혔다....,"Fri, 17 Sep 2021 10:40:00 +0900",한화생명,0,1,0,1
"한화생명, 은퇴 시니어 인생 2막 설계 지원",http://www.fnnews.com/news/202109170928007489,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004710810,한화생명이 은퇴 시니어들의 '인생 2막' 도전을 지원한다. 한화생명은 지난 16일 '신나는 조합'과 함께 서울 서로배움터에서 '2021 시니어 사회적경제 창업경진대회'를 개최했다고 17일 밝혔다. 이번 대회는 시니어의...,"Fri, 17 Sep 2021 09:30:00 +0900",한화생명,0,1,0,1
취향은 타협이 아니다…렌털이다 [디자인 플러스 - 제일기획 이커머스 플랫폼...,http://news.heraldcorp.com/view.php?ud=20210924000281,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001890849,"“취향을 타협해서는 안 된다.” 제일기획의 체험 기반 이커머스 플랫폼 ‘겟트(GETTT)’를 이끌고 있는 박지현 대표의 신념이다. 마음에 들어도 가격 때문에 원하는 제품을 포기하고, 유사 스타일의 모조품을 구매하는...","Fri, 24 Sep 2021 11:11:00 +0900",제일기획,0,0,0,0
"제일기획 운영 이커머스 플랫폼 '겟트', 장기렌탈 서비스 시작",https://www.news1.kr/articles/?4435054,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005604652,제일기획은 15일 자사가 운영하는 라이프스타일 이커머스 플랫폼 '겟트'(GETTT)가 장기 렌탈 서비스를 새롭게 선보인다고 밝혔다. 겟트는 '취향발굴 Rent or Buy 플랫폼'을 지향하는 렌탈 방식을 접목한 신개념 이커머스...,"Wed, 15 Sep 2021 08:55:00 +0900",제일기획,0,0,0,0
"휠라, BTS 다이너마이트 컬래버 제품 출시",http://www.edaily.co.kr/news/newspath.asp?newsid=01672806629181104,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005039834,휠라 제공.[이데일리TV 이혜라 기자] 휠라(휠라홀딩스(081660))는 브랜드 글로벌 모델 방탄소년단(BTS)과 함께한 ‘렛츠 비 다이너마이트(Let‘s Be Dynamite) 컬렉션’을 출시했다고 17일 밝혔다. 이번 컬렉션은 BTS의 첫...,"Fri, 17 Sep 2021 09:32:00 +0900",휠라홀딩스,0,0,0,0
"BTS 입은 '휠라' 영업익 245% 뛰었는데, 주가는 뚝…이유는",http://news.mt.co.kr/mtview.php?no=2021083011055873129,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=008&aid=0004638177,사상 최대 골프호황에 휠라홀딩스의 2분기 영업이익이 245.6% 급증했으나 주가는 최근 2주 만에 21% 하락하며 역주행했다. 자회사는 잘했지만 휠라(FILA) 본업이 부진한 가운데 코로나19(COVID-19) 델타변이 확산으로...,"Mon, 30 Aug 2021 14:48:00 +0900",휠라홀딩스,0,0,0,0
"F&F, 섬유의류 상장기업 브랜드평판 2021년 9월... 1위",http://www.beyondpost.co.kr/view.php?ud=20210924093740112846a9e4dd7f_30,http://www.beyondpost.co.kr/view.php?ud=20210924093740112846a9e4dd7f_30,"9월 섬유의류 상장기업 브랜드평판 30위 순위는 F&F, 효성티앤씨, 덕성, 한섬, 휠라홀딩스, 골드퍼시픽, LF, 제이에스티나, 영원무역, 비비안, 신세계인터내셔날, 한세실업, 쌍방울, 대현, DI동일, 아즈텍WB...","Fri, 24 Sep 2021 09:41:00 +0900",휠라홀딩스,0,0,0,0
[수소 관련주] 효성첨단소재·에코플라스틱 주가 등 일제 상승,http://www.gukjenews.com/news/articleView.html?idxno=2314725,http://www.gukjenews.com/news/articleView.html?idxno=2314725,"효성첨단소재·에코플라스틱 주가 등 일제 상승(사진=효성첨단소재CI) 수소 관련주 주가가 일제히 상승세다. 24일 오전 9시 5분 기준 일진하이솔루스는 전 거래일 대비 0.93% 상승한 7만 6300원에, 효성첨단소재는 2...","Fri, 24 Sep 2021 09:10:00 +0900",효성첨단소재,0,0,0,0
수소 덕에 웃는 효성·코오롱,https://www.hankyung.com/economy/article/2021092313171,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004607570,"수소 생태계가 진화하면서 핵심 소재를 생산하는 효성첨단소재, 코오롱인더스트리 등 관련 기업의 고성장세가 주목받고 있다. 23일 금융정보업체 에프앤가이드에 따르면 효성첨단소재는 올 3분기 1373억원의...","Thu, 23 Sep 2021 17:22:00 +0900",효성첨단소재,1,0,0,1
효성첨단소재 7% 급등 '눈길'...코스피200 종목 중 주가상승률 1위,http://www.pinpointnews.co.kr/view.php?ud=20210924113342290846086bc60b_45,http://www.pinpointnews.co.kr/view.php?ud=20210924113342290846086bc60b_45,수소 생태계가 진화하면서 핵심 소재를 생산하는 효성첨단소재가 주목 받고 있다. 24일 한국거래소에 따르면 이날 주식시장에서 11시 15분 현재 효성첨단소재 주가는 전날 보다 7.01% 상승한 85만5000원에...,"Fri, 24 Sep 2021 11:45:00 +0900",효성첨단소재,0,0,0,0
"신세계百, 신진 디자이너 브랜드 40여개 키운다",http://www.fnnews.com/news/202109230852333079,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004712478,신세계백화점이 신진 디자이너 브랜드 육성에 나선다고 23일 밝혔다. 신세계는 한국패션산업협회와 손잡고 오는 27일부터 일주일간 SSG닷컴에서 ‘트렌드 페어’를 열어 40여 개의 신규 패션·잡화 브랜드를 소개한다....,"Thu, 23 Sep 2021 08:55:00 +0900",신세계,0,1,0,1
"신세계, 신진 디자이너 브랜드 40여개 키운다",https://www.dailian.co.kr/news/view/1035087/?sc=Naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002532018,신세계백화점이 K패션을 알리는 신진 디자이너 브랜드 육성에 나선다. 신세계는 한국패션산업협회와 손잡고 오는 27일부터 일주일간 SSG닷컴에서 ‘트렌드 페어’를 열고 40여개의 신규 패션·잡화 브랜드를 소개한다....,"Thu, 23 Sep 2021 06:18:00 +0900",신세계,0,1,0,1
"신세계까사, VR 3D인테리어 서비스 론칭",http://www.sportsseoul.com/news/read/1064581?ref=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000790611,사진| 신세계까사 제공[스포츠서울| 동효정 기자] 신세계그룹 리빙&라이프스타일 기업 신세계까사가 ‘VR 3D 인테리어 서비스’를 선보인다고 23일 밝혔다. 가상현실(VR) 기술을 이용해 실제 우리 집과 같은 구조의 가상...,"Thu, 23 Sep 2021 16:54:00 +0900",신세계,0,0,0,0
